dataset,condition_id,condition_name,shaft_speed_rpm,radial_load_kn,bearing_id,bearing_index,snapshot_index,relative_path,split,n_signal_samples,sampling_rate_hz,snapshot_duration_seconds,snapshot_interval_minutes,rul_minutes
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1055,40Hz10kN/Bearing3_4/1055.csv,test,32768,25600,1.28,1,460
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1056,40Hz10kN/Bearing3_4/1056.csv,test,32768,25600,1.28,1,459
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1057,40Hz10kN/Bearing3_4/1057.csv,test,32768,25600,1.28,1,458
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1058,40Hz10kN/Bearing3_4/1058.csv,test,32768,25600,1.28,1,457
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1059,40Hz10kN/Bearing3_4/1059.csv,test,32768,25600,1.28,1,456
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1060,40Hz10kN/Bearing3_4/1060.csv,test,32768,25600,1.28,1,455
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1061,40Hz10kN/Bearing3_4/1061.csv,test,32768,25600,1.28,1,454
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1062,40Hz10kN/Bearing3_4/1062.csv,test,32768,25600,1.28,1,453
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1063,40Hz10kN/Bearing3_4/1063.csv,test,32768,25600,1.28,1,452
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1064,40Hz10kN/Bearing3_4/1064.csv,test,32768,25600,1.28,1,451
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1065,40Hz10kN/Bearing3_4/1065.csv,test,32768,25600,1.28,1,450
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1066,40Hz10kN/Bearing3_4/1066.csv,test,32768,25600,1.28,1,449
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1067,40Hz10kN/Bearing3_4/1067.csv,test,32768,25600,1.28,1,448
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1068,40Hz10kN/Bearing3_4/1068.csv,test,32768,25600,1.28,1,447
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1069,40Hz10kN/Bearing3_4/1069.csv,test,32768,25600,1.28,1,446
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1070,40Hz10kN/Bearing3_4/1070.csv,test,32768,25600,1.28,1,445
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1071,40Hz10kN/Bearing3_4/1071.csv,test,32768,25600,1.28,1,444
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1072,40Hz10kN/Bearing3_4/1072.csv,test,32768,25600,1.28,1,443
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1073,40Hz10kN/Bearing3_4/1073.csv,test,32768,25600,1.28,1,442
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1074,40Hz10kN/Bearing3_4/1074.csv,test,32768,25600,1.28,1,441
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1075,40Hz10kN/Bearing3_4/1075.csv,test,32768,25600,1.28,1,440
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1076,40Hz10kN/Bearing3_4/1076.csv,test,32768,25600,1.28,1,439
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1077,40Hz10kN/Bearing3_4/1077.csv,test,32768,25600,1.28,1,438
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1078,40Hz10kN/Bearing3_4/1078.csv,test,32768,25600,1.28,1,437
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1079,40Hz10kN/Bearing3_4/1079.csv,test,32768,25600,1.28,1,436
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1080,40Hz10kN/Bearing3_4/1080.csv,test,32768,25600,1.28,1,435
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1081,40Hz10kN/Bearing3_4/1081.csv,test,32768,25600,1.28,1,434
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1082,40Hz10kN/Bearing3_4/1082.csv,test,32768,25600,1.28,1,433
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1083,40Hz10kN/Bearing3_4/1083.csv,test,32768,25600,1.28,1,432
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1084,40Hz10kN/Bearing3_4/1084.csv,test,32768,25600,1.28,1,431
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1085,40Hz10kN/Bearing3_4/1085.csv,test,32768,25600,1.28,1,430
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1086,40Hz10kN/Bearing3_4/1086.csv,test,32768,25600,1.28,1,429
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1087,40Hz10kN/Bearing3_4/1087.csv,test,32768,25600,1.28,1,428
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1088,40Hz10kN/Bearing3_4/1088.csv,test,32768,25600,1.28,1,427
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1089,40Hz10kN/Bearing3_4/1089.csv,test,32768,25600,1.28,1,426
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1090,40Hz10kN/Bearing3_4/1090.csv,test,32768,25600,1.28,1,425
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1091,40Hz10kN/Bearing3_4/1091.csv,test,32768,25600,1.28,1,424
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1092,40Hz10kN/Bearing3_4/1092.csv,test,32768,25600,1.28,1,423
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1093,40Hz10kN/Bearing3_4/1093.csv,test,32768,25600,1.28,1,422
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1094,40Hz10kN/Bearing3_4/1094.csv,test,32768,25600,1.28,1,421
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1095,40Hz10kN/Bearing3_4/1095.csv,test,32768,25600,1.28,1,420
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1096,40Hz10kN/Bearing3_4/1096.csv,test,32768,25600,1.28,1,419
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1097,40Hz10kN/Bearing3_4/1097.csv,test,32768,25600,1.28,1,418
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1098,40Hz10kN/Bearing3_4/1098.csv,test,32768,25600,1.28,1,417
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1099,40Hz10kN/Bearing3_4/1099.csv,test,32768,25600,1.28,1,416
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1100,40Hz10kN/Bearing3_4/1100.csv,test,32768,25600,1.28,1,415
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1101,40Hz10kN/Bearing3_4/1101.csv,test,32768,25600,1.28,1,414
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1102,40Hz10kN/Bearing3_4/1102.csv,test,32768,25600,1.28,1,413
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1103,40Hz10kN/Bearing3_4/1103.csv,test,32768,25600,1.28,1,412
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1104,40Hz10kN/Bearing3_4/1104.csv,test,32768,25600,1.28,1,411
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1105,40Hz10kN/Bearing3_4/1105.csv,test,32768,25600,1.28,1,410
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1106,40Hz10kN/Bearing3_4/1106.csv,test,32768,25600,1.28,1,409
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1107,40Hz10kN/Bearing3_4/1107.csv,test,32768,25600,1.28,1,408
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1108,40Hz10kN/Bearing3_4/1108.csv,test,32768,25600,1.28,1,407
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1109,40Hz10kN/Bearing3_4/1109.csv,test,32768,25600,1.28,1,406
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1110,40Hz10kN/Bearing3_4/1110.csv,test,32768,25600,1.28,1,405
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1111,40Hz10kN/Bearing3_4/1111.csv,test,32768,25600,1.28,1,404
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1112,40Hz10kN/Bearing3_4/1112.csv,test,32768,25600,1.28,1,403
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1113,40Hz10kN/Bearing3_4/1113.csv,test,32768,25600,1.28,1,402
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1114,40Hz10kN/Bearing3_4/1114.csv,test,32768,25600,1.28,1,401
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1115,40Hz10kN/Bearing3_4/1115.csv,test,32768,25600,1.28,1,400
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1116,40Hz10kN/Bearing3_4/1116.csv,test,32768,25600,1.28,1,399
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1117,40Hz10kN/Bearing3_4/1117.csv,test,32768,25600,1.28,1,398
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1118,40Hz10kN/Bearing3_4/1118.csv,test,32768,25600,1.28,1,397
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1119,40Hz10kN/Bearing3_4/1119.csv,test,32768,25600,1.28,1,396
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1120,40Hz10kN/Bearing3_4/1120.csv,test,32768,25600,1.28,1,395
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1121,40Hz10kN/Bearing3_4/1121.csv,test,32768,25600,1.28,1,394
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1122,40Hz10kN/Bearing3_4/1122.csv,test,32768,25600,1.28,1,393
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1123,40Hz10kN/Bearing3_4/1123.csv,test,32768,25600,1.28,1,392
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1124,40Hz10kN/Bearing3_4/1124.csv,test,32768,25600,1.28,1,391
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1125,40Hz10kN/Bearing3_4/1125.csv,test,32768,25600,1.28,1,390
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1126,40Hz10kN/Bearing3_4/1126.csv,test,32768,25600,1.28,1,389
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1127,40Hz10kN/Bearing3_4/1127.csv,test,32768,25600,1.28,1,388
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1128,40Hz10kN/Bearing3_4/1128.csv,test,32768,25600,1.28,1,387
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1129,40Hz10kN/Bearing3_4/1129.csv,test,32768,25600,1.28,1,386
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1130,40Hz10kN/Bearing3_4/1130.csv,test,32768,25600,1.28,1,385
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1131,40Hz10kN/Bearing3_4/1131.csv,test,32768,25600,1.28,1,384
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1132,40Hz10kN/Bearing3_4/1132.csv,test,32768,25600,1.28,1,383
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1133,40Hz10kN/Bearing3_4/1133.csv,test,32768,25600,1.28,1,382
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1134,40Hz10kN/Bearing3_4/1134.csv,test,32768,25600,1.28,1,381
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1135,40Hz10kN/Bearing3_4/1135.csv,test,32768,25600,1.28,1,380
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1136,40Hz10kN/Bearing3_4/1136.csv,test,32768,25600,1.28,1,379
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1137,40Hz10kN/Bearing3_4/1137.csv,test,32768,25600,1.28,1,378
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1138,40Hz10kN/Bearing3_4/1138.csv,test,32768,25600,1.28,1,377
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1139,40Hz10kN/Bearing3_4/1139.csv,test,32768,25600,1.28,1,376
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1140,40Hz10kN/Bearing3_4/1140.csv,test,32768,25600,1.28,1,375
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1141,40Hz10kN/Bearing3_4/1141.csv,test,32768,25600,1.28,1,374
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1142,40Hz10kN/Bearing3_4/1142.csv,test,32768,25600,1.28,1,373
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1143,40Hz10kN/Bearing3_4/1143.csv,test,32768,25600,1.28,1,372
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1144,40Hz10kN/Bearing3_4/1144.csv,test,32768,25600,1.28,1,371
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1145,40Hz10kN/Bearing3_4/1145.csv,test,32768,25600,1.28,1,370
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1146,40Hz10kN/Bearing3_4/1146.csv,test,32768,25600,1.28,1,369
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1147,40Hz10kN/Bearing3_4/1147.csv,test,32768,25600,1.28,1,368
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1148,40Hz10kN/Bearing3_4/1148.csv,test,32768,25600,1.28,1,367
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1149,40Hz10kN/Bearing3_4/1149.csv,test,32768,25600,1.28,1,366
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1150,40Hz10kN/Bearing3_4/1150.csv,test,32768,25600,1.28,1,365
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1151,40Hz10kN/Bearing3_4/1151.csv,test,32768,25600,1.28,1,364
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1152,40Hz10kN/Bearing3_4/1152.csv,test,32768,25600,1.28,1,363
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1153,40Hz10kN/Bearing3_4/1153.csv,test,32768,25600,1.28,1,362
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1154,40Hz10kN/Bearing3_4/1154.csv,test,32768,25600,1.28,1,361
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1155,40Hz10kN/Bearing3_4/1155.csv,test,32768,25600,1.28,1,360
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1156,40Hz10kN/Bearing3_4/1156.csv,test,32768,25600,1.28,1,359
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1157,40Hz10kN/Bearing3_4/1157.csv,test,32768,25600,1.28,1,358
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1158,40Hz10kN/Bearing3_4/1158.csv,test,32768,25600,1.28,1,357
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1159,40Hz10kN/Bearing3_4/1159.csv,test,32768,25600,1.28,1,356
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1160,40Hz10kN/Bearing3_4/1160.csv,test,32768,25600,1.28,1,355
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1161,40Hz10kN/Bearing3_4/1161.csv,test,32768,25600,1.28,1,354
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1162,40Hz10kN/Bearing3_4/1162.csv,test,32768,25600,1.28,1,353
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1163,40Hz10kN/Bearing3_4/1163.csv,test,32768,25600,1.28,1,352
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1164,40Hz10kN/Bearing3_4/1164.csv,test,32768,25600,1.28,1,351
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1165,40Hz10kN/Bearing3_4/1165.csv,test,32768,25600,1.28,1,350
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1166,40Hz10kN/Bearing3_4/1166.csv,test,32768,25600,1.28,1,349
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1167,40Hz10kN/Bearing3_4/1167.csv,test,32768,25600,1.28,1,348
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1168,40Hz10kN/Bearing3_4/1168.csv,test,32768,25600,1.28,1,347
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1169,40Hz10kN/Bearing3_4/1169.csv,test,32768,25600,1.28,1,346
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1170,40Hz10kN/Bearing3_4/1170.csv,test,32768,25600,1.28,1,345
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1171,40Hz10kN/Bearing3_4/1171.csv,test,32768,25600,1.28,1,344
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1172,40Hz10kN/Bearing3_4/1172.csv,test,32768,25600,1.28,1,343
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1173,40Hz10kN/Bearing3_4/1173.csv,test,32768,25600,1.28,1,342
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1174,40Hz10kN/Bearing3_4/1174.csv,test,32768,25600,1.28,1,341
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1175,40Hz10kN/Bearing3_4/1175.csv,test,32768,25600,1.28,1,340
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1176,40Hz10kN/Bearing3_4/1176.csv,test,32768,25600,1.28,1,339
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1177,40Hz10kN/Bearing3_4/1177.csv,test,32768,25600,1.28,1,338
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1178,40Hz10kN/Bearing3_4/1178.csv,test,32768,25600,1.28,1,337
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1179,40Hz10kN/Bearing3_4/1179.csv,test,32768,25600,1.28,1,336
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1180,40Hz10kN/Bearing3_4/1180.csv,test,32768,25600,1.28,1,335
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1181,40Hz10kN/Bearing3_4/1181.csv,test,32768,25600,1.28,1,334
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1182,40Hz10kN/Bearing3_4/1182.csv,test,32768,25600,1.28,1,333
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1183,40Hz10kN/Bearing3_4/1183.csv,test,32768,25600,1.28,1,332
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1184,40Hz10kN/Bearing3_4/1184.csv,test,32768,25600,1.28,1,331
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1185,40Hz10kN/Bearing3_4/1185.csv,test,32768,25600,1.28,1,330
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1186,40Hz10kN/Bearing3_4/1186.csv,test,32768,25600,1.28,1,329
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1187,40Hz10kN/Bearing3_4/1187.csv,test,32768,25600,1.28,1,328
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1188,40Hz10kN/Bearing3_4/1188.csv,test,32768,25600,1.28,1,327
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1189,40Hz10kN/Bearing3_4/1189.csv,test,32768,25600,1.28,1,326
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1190,40Hz10kN/Bearing3_4/1190.csv,test,32768,25600,1.28,1,325
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1191,40Hz10kN/Bearing3_4/1191.csv,test,32768,25600,1.28,1,324
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1192,40Hz10kN/Bearing3_4/1192.csv,test,32768,25600,1.28,1,323
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1193,40Hz10kN/Bearing3_4/1193.csv,test,32768,25600,1.28,1,322
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1194,40Hz10kN/Bearing3_4/1194.csv,test,32768,25600,1.28,1,321
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1195,40Hz10kN/Bearing3_4/1195.csv,test,32768,25600,1.28,1,320
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1196,40Hz10kN/Bearing3_4/1196.csv,test,32768,25600,1.28,1,319
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1197,40Hz10kN/Bearing3_4/1197.csv,test,32768,25600,1.28,1,318
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1198,40Hz10kN/Bearing3_4/1198.csv,test,32768,25600,1.28,1,317
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1199,40Hz10kN/Bearing3_4/1199.csv,test,32768,25600,1.28,1,316
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1200,40Hz10kN/Bearing3_4/1200.csv,test,32768,25600,1.28,1,315
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1201,40Hz10kN/Bearing3_4/1201.csv,test,32768,25600,1.28,1,314
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1202,40Hz10kN/Bearing3_4/1202.csv,test,32768,25600,1.28,1,313
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1203,40Hz10kN/Bearing3_4/1203.csv,test,32768,25600,1.28,1,312
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1204,40Hz10kN/Bearing3_4/1204.csv,test,32768,25600,1.28,1,311
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1205,40Hz10kN/Bearing3_4/1205.csv,test,32768,25600,1.28,1,310
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1206,40Hz10kN/Bearing3_4/1206.csv,test,32768,25600,1.28,1,309
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1207,40Hz10kN/Bearing3_4/1207.csv,test,32768,25600,1.28,1,308
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1208,40Hz10kN/Bearing3_4/1208.csv,test,32768,25600,1.28,1,307
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1209,40Hz10kN/Bearing3_4/1209.csv,test,32768,25600,1.28,1,306
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1210,40Hz10kN/Bearing3_4/1210.csv,test,32768,25600,1.28,1,305
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1211,40Hz10kN/Bearing3_4/1211.csv,test,32768,25600,1.28,1,304
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1212,40Hz10kN/Bearing3_4/1212.csv,test,32768,25600,1.28,1,303
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1213,40Hz10kN/Bearing3_4/1213.csv,test,32768,25600,1.28,1,302
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1214,40Hz10kN/Bearing3_4/1214.csv,test,32768,25600,1.28,1,301
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1215,40Hz10kN/Bearing3_4/1215.csv,test,32768,25600,1.28,1,300
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1216,40Hz10kN/Bearing3_4/1216.csv,test,32768,25600,1.28,1,299
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1217,40Hz10kN/Bearing3_4/1217.csv,test,32768,25600,1.28,1,298
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1218,40Hz10kN/Bearing3_4/1218.csv,test,32768,25600,1.28,1,297
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1219,40Hz10kN/Bearing3_4/1219.csv,test,32768,25600,1.28,1,296
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1220,40Hz10kN/Bearing3_4/1220.csv,test,32768,25600,1.28,1,295
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1221,40Hz10kN/Bearing3_4/1221.csv,test,32768,25600,1.28,1,294
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1222,40Hz10kN/Bearing3_4/1222.csv,test,32768,25600,1.28,1,293
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1223,40Hz10kN/Bearing3_4/1223.csv,test,32768,25600,1.28,1,292
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1224,40Hz10kN/Bearing3_4/1224.csv,test,32768,25600,1.28,1,291
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1225,40Hz10kN/Bearing3_4/1225.csv,test,32768,25600,1.28,1,290
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1226,40Hz10kN/Bearing3_4/1226.csv,test,32768,25600,1.28,1,289
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1227,40Hz10kN/Bearing3_4/1227.csv,test,32768,25600,1.28,1,288
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1228,40Hz10kN/Bearing3_4/1228.csv,test,32768,25600,1.28,1,287
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1229,40Hz10kN/Bearing3_4/1229.csv,test,32768,25600,1.28,1,286
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1230,40Hz10kN/Bearing3_4/1230.csv,test,32768,25600,1.28,1,285
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1231,40Hz10kN/Bearing3_4/1231.csv,test,32768,25600,1.28,1,284
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1232,40Hz10kN/Bearing3_4/1232.csv,test,32768,25600,1.28,1,283
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1233,40Hz10kN/Bearing3_4/1233.csv,test,32768,25600,1.28,1,282
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1234,40Hz10kN/Bearing3_4/1234.csv,test,32768,25600,1.28,1,281
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1235,40Hz10kN/Bearing3_4/1235.csv,test,32768,25600,1.28,1,280
XJTU-SY,3,40Hz10kN,2400,10.0,Bearing3_4,4,1236,40Hz10kN/Bearing3_4/1236.csv,test,32768,25600,1.28,1,279
